trans_date_trans_time	merchant	category	amt	city	state	lat	long	city_pop	job	dob	trans_num	merch_lat	merch_long	is_fraud
04-01-2019 12:42	O'Keefe-Wisoky	food_dining	13.78	Redford	MO	37.3272	-91.0243	241	Investment analyst	27-10-1974	6e78a41267f65c853d3ad991d31a16b7	36.9165	-91.6387	0
04-01-2019 12:49	Little Lt	kids_pets	2.93	Carlotta	CA	40.507	-123.9743	1139	"Therapist, occupational"	15-01-1951	bb02a68eabfbcf97576f6599eb1c9fd8	40.4285	-124.7498	0
04-01-2019 12:52	Denesik and Sons	shopping_pos	3.02	Thompson	UT	38.9999	-109.615	46	"Surveyor, minerals"	23-04-1987	3213d71caed196af28355cb88cf14fe1	39.8529	-110.0538	0
04-01-2019 12:54	Fritsch and Sons	health_fitness	14.58	Norwalk	CA	33.9056	-118.0818	105549	Firefighter	22-09-1973	53b53ea33c1ce034928d09dacbcba72d	33.5538	-118.8914	0
04-01-2019 12:54	Weimann-Lockman	kids_pets	33.06	Burlington	WA	48.4786	-122.3345	14871	Public house manager	10-03-1974	3457eef2c480f26100d317f120a0cb71	47.7845	-122.6259	0
04-01-2019 12:57	Marvin-Lin	personal_care	61.05	Espanola	NM	35.9866	-106.0654	18408	Historic buildings inspector/conservation officer	18-07-1972	8d43c0bd156f3459ada2a3678e3e058c	35.2861	-106.5676	0
04-01-2019 13:04	"Romaguera, Wehner and Tromp"	kids_pets	73.03	Glendale	CA	34.1556	-118.2322	172817	Advertising account planner	30-07-1982	a6e0ec6d64f6f963c97e2ba16b498a01	33.6304	-118.0959	0
04-01-2019 13:15	Bins-Howell	personal_care	94	Wheaton	MO	36.7651	-94.0492	760	Production manager	31-08-1985	d3188d14848b0e8aacfbfb7cc7359455	37.5178	-94.8739	0
04-01-2019 13:20	"Swaniawski, Nitzsche and Welch"	health_fitness	30.25	Browning	MO	40.029	-93.1607	602	Cytogeneticist	14-07-1954	9fd5a650bcb6a6a3972e57d4f9bbeaf1	40.8388	-94.0208	0
04-01-2019 13:28	Bernhard-Lesch	food_dining	5.69	Conway	WA	48.34	-122.3456	85	"Research officer, political party"	01-09-1984	a5a950f01c10a6e808499ab2a804c2e5	47.4533	-121.4488	0
04-01-2019 13:29	Leannon-W	food_dining	10.09	Norwalk	CA	33.9056	-118.0818	105549	Firefighter	22-09-1973	10ea75411103e8811cadb9df7ba80d48	34.0671	-118.226	0
04-01-2019 13:33	"Watsica, Haag and Considine"	shopping_pos	5.42	Rocky Mount	MO	38.2911	-92.7059	1847	Tax inspector	26-10-1988	ff65a2e344980a1d44aef0837f805dac	39.2687	-91.9947	0
04-01-2019 13:40	Streich Lt	home	115.86	Hawthorne	CA	33.9143	-118.3493	93193	"Editor, magazine features"	19-04-1995	1db82ed274b7f21357dc626382f984ea	33.0808	-117.6253	0
04-01-2019 13:42	"Watsica, Haag and Considine"	shopping_pos	1.17	Conway	WA	48.34	-122.3456	85	"Research officer, political party"	01-09-1984	7ba4d406644eb9891357f3e489dc0b0c	48.0572	-123.0876	0
04-01-2019 13:43	Langworth LLC	personal_care	64.71	Bay City	OR	45.5197	-123.8761	1530	Colour technologist	24-11-1986	032a1f2dc0c1c9d169273e0dacddcd5f	44.93	-123.3182	0
04-01-2019 13:44	Dickinson Lt	personal_care	1.36	Ballwin	MO	38.577	-90.5255	92608	"Engineer, communications"	26-07-2001	8e084a0670cddbcf6133bd7dcb3ff0fd	38.197	-90.7091	0
04-01-2019 13:52	Bins-Howell	personal_care	44.78	Cascade Locks	OR	45.671	-121.8686	1288	Barrister	01-05-1936	8249516327bcb57e10522c6d80fdd90a	44.7303	-122.0644	0
04-01-2019 13:52	Stoltenberg-Beatty	shopping_pos	13.66	Espanola	NM	35.9866	-106.0654	18408	Historic buildings inspector/conservation officer	18-07-1972	56795587a4f67ec4bc2d26f6d40080c8	36.1997	-106.7878	0
04-01-2019 13:53	"Stanton, Jakubowski and Baumbach"	shopping_net	5.88	Ruidoso	NM	33.3305	-105.6933	8874	Licensed conveyancer	16-08-2000	cd6c925ce17f526da8772ed6994dd9a0	34.3145	-106.0323	0
04-01-2019 13:58	Monahan-Mo	personal_care	53.11	Blairstown	MO	38.5319	-93.9221	467	Agricultural consultant	27-05-1950	8603f9386fe36dd2ced2d9cecc1dbcb9	37.5661	-93.7449	0
04-01-2019 13:59	Pollich LLC	home	117.11	Fort Washakie	WY	43.0048	-108.8964	1645	Information systems manager	17-02-1986	79a66e4565825e428e2e098ffd6b9969	43.3326	-108.3184	0
04-01-2019 14:06	Yost-Rogahn	personal_care	51.21	Orient	WA	48.8878	-118.2105	149	Special educational needs teacher	21-06-1978	d3b4cb702882a527fdee03837d9fa3d7	49.568	-117.7076	0
04-01-2019 14:11	Effertz LLC	entertainment	2.77	Kirtland Afb	NM	35.0203	-106.5503	310	"Surveyor, land/geomatics"	30-09-1978	e8b70ea18e0f4c4b0c72ad6ffb8d2e32	34.1119	-105.7949	0
04-01-2019 14:14	Gulgowski LLC	home	43.31	Santa Monica	CA	34.0287	-118.4924	92043	"Civil engineer, contracting"	25-04-1961	55be029b08c75e04be0b8a4238653e44	34.2439	-118.4999	0
04-01-2019 14:25	Upton PLC	entertainment	43.64	Hatch	UT	37.7175	-112.4777	258	Geoscientist	24-11-1961	502edea8eac1dc0818d8ff496c276fc2	38.703	-112.7907	0
04-01-2019 14:28	Larson-Moen	entertainment	187.47	Ballwin	MO	38.577	-90.5255	92608	"Engineer, communications"	26-07-2001	8cf4eb53c79fcbee54d3df62bbc54767	38.191	-90.5795	0
04-01-2019 14:30	Johnston-Caspe	travel	2.58	Claremont	CA	34.1092	-117.7183	35705	Wellsite geologist	15-05-1956	16474858df79538509469e288fb1b648	34.3102	-117.9957	0
04-01-2019 14:48	Dietrich-Fadel	health_fitness	14.01	Weeping Water	NE	40.8731	-96.1528	1517	Dealer	08-11-1951	50bfd40bc9757a6a4f2c08fed8fb1333	41.3281	-95.3826	0
04-01-2019 14:49	Hoppe-Parisian	kids_pets	76.7	Santa Monica	CA	34.0287	-118.4924	92043	"Civil engineer, contracting"	25-04-1961	96c11b8e5aef268030a21c1c53d66ad8	33.2318	-118.3762	0
04-01-2019 14:50	Predovic Inc	shopping_net	7.12	Thompson	UT	38.9999	-109.615	46	"Surveyor, minerals"	23-04-1987	b57285467ccab7ed45b4426f25d00756	38.1374	-110.0811	0
04-01-2019 14:56	Friesen-Ortiz	personal_care	56.34	Aurora	CO	39.6662	-104.835	389246	"Scientist, marine"	12-12-1969	1045e12e3a76fe373a8958d95459a5bb	39.5831	-104.7698	0
04-01-2019 15:01	Jast and Sons	food_dining	2.69	Redford	MO	37.3272	-91.0243	241	Investment analyst	27-10-1974	0221e7340cba1610c80989859b1f209e	37.3803	-90.6258	0
04-01-2019 15:02	Champlin and Sons	home	64.82	Grenada	CA	41.6125	-122.5258	589	Systems analyst	21-12-1945	1d74162371d96cb871de85ab5b050a25	40.7635	-122.5417	0
04-01-2019 15:04	Hills-Witting	shopping_net	14.31	Issaquah	WA	47.4974	-122.0107	50489	Osteopath	29-02-1984	eccfef86426665e878d0f842a5163902	48.363	-122.8712	0
04-01-2019 15:04	"Conroy, Balistreri and Gorczany"	health_fitness	29.32	Scotts Mills	OR	44.9897	-122.6187	1252	"Engineer, petroleum"	06-02-1937	7598d976badb7ac2807e4c8830f0b110	45.8996	-122.6948	0
04-01-2019 15:06	Predovic Inc	shopping_net	966.11	Wales	AK	64.7556	-165.6723	145	"Administrator, education"	09-11-1939	a59185fe1b9ccf21323f581d7477573f	65.4689	-165.4731	1
04-01-2019 15:08	"Feil, Hilpert and Koss"	food_dining	9.03	Lakeport	CA	39.047	-122.9328	11256	Podiatrist	18-10-1972	ad03fa90a0e57460379026675c32642c	38.1085	-122.386	0
04-01-2019 15:09	Roberts-Beahan	misc_pos	5.01	Espanola	NM	35.9866	-106.0654	18408	Historic buildings inspector/conservation officer	18-07-1972	c4241e3996c18b6f46c8ba5ee246ed0c	36.0192	-106.0728	0
04-01-2019 15:10	Wuckert-Goldne	home	125.64	Lowell	OR	43.921	-122.7806	1420	Systems analyst	11-11-1965	bdab091861b4d21c8d1d88009efa59b1	43.9117	-122.9977	0
04-01-2019 15:12	"Effertz, Welch and Schowalte"	entertainment	70.36	Fiddletown	CA	38.5234	-120.6763	832	Immigration officer	19-05-1987	9f00699d6bdcac8d2fae9d4c40f3e28a	38.2245	-120.6413	0
04-01-2019 15:17	Swift PLC	kids_pets	9	Kent	OR	45.0838	-120.6649	60	Museum education officer	03-04-1942	5d15397da94e5b348d53d117bfbac028	45.886	-119.8247	0
04-01-2019 15:17	"Lesch, D'Amore and Brown"	food_dining	34.06	Littleton	CO	39.5994	-105.0044	320420	Water engineer	31-07-1975	8028cf7d3c83ba695df7df77624c09f5	39.0989	-104.9259	0
04-01-2019 15:19	Hammes-Beatty	kids_pets	36.36	Sixes	OR	42.825	-124.4409	217	Retail merchandiser	01-10-1928	7841f46ec78304512961fe032f7b1e60	42.8845	-124.0505	0
04-01-2019 15:21	Boyer-Reichert	shopping_net	2.11	Oakland	CA	37.7878	-122.1884	381459	Barista	03-01-1974	62fe6e9c9c64bd4f569f988eaf33a5ea	37.2532	-121.3802	0
04-01-2019 15:27	"Welch, Rath and Koepp"	entertainment	25.49	Cascade Locks	OR	45.671	-121.8686	1288	Barrister	01-05-1936	1f4a0527e804ff8c82519860138c3ab6	46.5371	-121.8785	0
04-01-2019 15:33	Gaylord-Powlowski	home	94.03	Moab	UT	38.5677	-109.5271	9772	Location manager	24-11-1989	d1017a2d01eccdd326b14192479aa979	39.165	-110.0525	0
04-01-2019 15:38	"Heathcote, Yost and Kertzmann"	shopping_net	9.05	Kirtland Afb	NM	35.0203	-106.5503	310	"Surveyor, land/geomatics"	30-09-1978	fcada24a76b0eb03dc1e4d6dce1601bc	34.8013	-105.7276	0
04-01-2019 15:40	Nader-Maggio	personal_care	57.62	Issaquah	WA	47.4974	-122.0107	50489	Osteopath	29-02-1984	6ab4bab0e7430a899dbb10d4b0e6f553	48.0812	-122.4272	0
04-01-2019 15:45	"Metz, Russel and Metz"	kids_pets	10.1	Westerville	NE	41.4193	-99.3844	73	Product designer	10-02-1935	a937d87e7b6106ad35d5ccc8e206060a	41.177	-98.9096	0
04-01-2019 15:46	"Haley, Batz and Aue"	health_fitness	138.28	American Fork	UT	40.3928	-111.7941	42384	Futures trader	29-12-1992	fbdeca8d96912c6e374ec1c817695bf4	40.8569	-111.6855	0
04-01-2019 15:49	Friesen-Ortiz	personal_care	87.29	Roseland	NE	40.4591	-98.5551	463	"Nurse, mental health"	31-05-1948	4adb474d483cfc770c9027f9791303d6	41.0122	-99.2812	0
04-01-2019 16:05	"Schroeder, Hauck and Treutel"	entertainment	50.94	Weeping Water	NE	40.8731	-96.1528	1517	Dealer	08-11-1951	8c58eda9fd922fc09dd1262d465ddc2f	40.1178	-96.6395	0
04-01-2019 16:12	"Wiza, Schaden and Stark"	misc_pos	3.64	Wheaton	MO	36.7651	-94.0492	760	Production manager	31-08-1985	4edb1602230ba1f0ec816e5e83876072	37.3974	-94.9711	0
04-01-2019 16:16	Bode-Schuste	kids_pets	34.38	San Jose	CA	37.3304	-121.7913	973849	Geoscientist	18-01-1997	5b63041128f3be91b82554f9384f5e50	38.1509	-121.8785	0
04-01-2019 16:16	Fadel-Hilpert	health_fitness	74.72	Fiddletown	CA	38.5234	-120.6763	832	Immigration officer	19-05-1987	89848d813b35efb587dc217b1f8340af	38.282	-121.4634	0
04-01-2019 16:16	Reilly and Sons	health_fitness	41.57	Albuquerque	NM	35.0561	-106.5506	641349	Charity officer	24-01-1967	44b929bd99035d187e5a8f7d146634e3	35.7776	-107.434	0
04-01-2019 16:25	Kulas Group	health_fitness	73.02	Norwalk	CA	33.9056	-118.0818	105549	Firefighter	22-09-1973	518f38d85b846c7fa02b24057347b13e	34.4064	-118.4143	0
04-01-2019 16:31	"Kling, Howe and Schneide"	home	63.66	Newhall	CA	34.3795	-118.523	34882	Health physicist	25-04-1971	ce819a89e5bfc17ee3efbc4c5825dcbc	34.1165	-118.2351	0
04-01-2019 16:36	Kihn-Schuste	food_dining	58.28	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	0f2966d6dda51c01e83357091935be3c	43.3057	-108.3007	0
04-01-2019 16:39	"Mosciski, Ziemann and Farrell"	shopping_net	1.68	Shedd	OR	44.453	-123.1065	917	Radio broadcast assistant	08-07-1995	8900890ff123bd3d5c4317eaaf0de12d	44.0422	-122.4368	0
04-01-2019 16:41	O'Connell-Ullrich	home	11.11	Wendel	CA	40.3406	-120.2824	104	"Teacher, adult education"	16-08-1989	3ea095ab156f65fb18199cbcaabc6ace	40.7294	-120.8912	0
04-01-2019 16:43	Terry-Huel	shopping_net	5.81	Crownpoint	NM	35.7206	-108.0271	5662	IT consultant	08-04-1989	52d3dcd82b26945f42826f5a0b5d0d11	35.8313	-108.8204	0
04-01-2019 16:45	Berge-Ullrich	home	101.89	Paradise Valley	AZ	33.5494	-111.9565	17047	Building surveyor	29-01-1935	407852abb5e109f094e74c56b4d9301b	34.3248	-111.9993	0
04-01-2019 16:47	Kub-Heaney	health_fitness	49.22	Arnold	MO	38.4305	-90.387	35439	Land/geomatics surveyor	31-03-1985	a47d6e3776c262c6d11de7c44ba31e86	37.8821	-90.0256	0
04-01-2019 16:48	Pouros-Haag	shopping_pos	3.11	Manville	WY	42.73	-104.7024	241	Educational psychologist	16-12-1980	db47f0a13b39c423f9ecacaefa53e224	43.0014	-104.6483	0
04-01-2019 16:50	Gleason and Sons	kids_pets	70.8	Superior	AZ	33.2887	-111.0985	2872	Petroleum engineer	28-10-1987	c0bcda7249847d1687eb6c314eb58e07	33.5088	-110.1576	0
04-01-2019 16:57	"Crist, Jakubowski and Littel"	home	75.58	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	5b625415df7970a5b8845132b12ae05c	42.4247	-109.464	0
04-01-2019 17:07	Kris-Padberg	shopping_pos	2.74	Altonah	UT	40.3207	-110.436	302	"Sales professional, IT"	17-01-1990	d12b4bfc5a37cb4ee1cd28515811ca52	40.4691	-111.3676	0
04-01-2019 17:07	Romaguera Lt	health_fitness	54.59	Kansas City	MO	38.9621	-94.5959	545147	Counsellor	18-11-1987	46ea691b9c44aaa87f0772a7386e7a23	39.4479	-95.5	0
04-01-2019 17:07	O'Connell-Ullrich	home	50.35	Rocky Mount	MO	38.2911	-92.7059	1847	Tax inspector	26-10-1988	d8c293255b54e87014b9826f0d3383b6	37.9584	-93.2424	0
04-01-2019 17:12	Streich Lt	home	46.06	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	776d3725fea5612f1db1604b75b9fa87	41.4117	-101.3138	0
04-01-2019 17:12	"Hahn, Bahringer and McLaughlin"	personal_care	8	Matthews	MO	36.7154	-89.6287	1019	Aeronautical engineer	26-01-1979	e2e5715174b4978b6dc3d78aa9c80b27	36.9802	-89.0699	0
04-01-2019 17:20	"Swaniawski, Nitzsche and Welch"	health_fitness	58.41	Redford	MO	37.3272	-91.0243	241	Investment analyst	27-10-1974	caabfaa1998269403534bdde76c2ff0a	37.2012	-91.3797	0
04-01-2019 17:28	"Koss, Hansen and Lueilwitz"	home	31.71	Humboldt	AZ	34.5189	-112.2523	1179	"Civil engineer, contracting"	20-01-1955	1e7081f61d92acf5a11fb404971c4bb5	34.0518	-112.1117	0
04-01-2019 17:32	Dare-Gibson	health_fitness	10.16	Malad City	ID	42.1808	-112.262	4154	Nature conservation officer	19-01-1962	086770542ad5c49307f802d8d9eb60cc	41.9321	-111.4593	0
04-01-2019 17:35	Breitenberg-Hermiston	kids_pets	28.05	Camden	MO	39.2048	-94.0259	464	Colour technologist	28-05-1959	131cf9550b13b8e1f98896aee6e5717a	39.0577	-93.2265	0
04-01-2019 17:45	"Terry, Johns and Bins"	misc_pos	103.77	Burlington	WA	48.4786	-122.3345	14871	Public house manager	10-03-1974	dac93a95c639b25c2a6bf556166aa347	47.7831	-121.7936	0
04-01-2019 17:51	"Kerluke, Kertzmann and Wiz"	misc_net	823.39	Thompson	UT	38.9999	-109.615	46	"Surveyor, minerals"	23-04-1987	a19dd8f1ca4d0ad8799ed7845e1fe260	39.8311	-108.6816	0
04-01-2019 17:52	Lind-Buckridge	entertainment	19.98	Ballwin	MO	38.577	-90.5255	92608	"Engineer, communications"	26-07-2001	8ef0474ab47b5ae9e6908da59207dd8d	37.6203	-90.7073	0
04-01-2019 17:53	Jast-McDermott	shopping_pos	3.43	Manville	WY	42.73	-104.7024	241	Educational psychologist	16-12-1980	2e3f879b6100c6b6e8e6a7fce9a1b1ac	42.2478	-105.4353	0
04-01-2019 17:58	"Fadel, Mertz and Rippin"	entertainment	69.55	Moab	UT	38.5677	-109.5271	9772	Location manager	24-11-1989	0e093d42c6e0ef7b224c6ad0ca0d7278	39.2245	-110.1315	0
04-01-2019 18:02	Kessler Inc	travel	6.04	Ruidoso	NM	33.3305	-105.6933	8874	Licensed conveyancer	16-08-2000	279ceee287268da087f5ee1b2a268690	33.1901	-105.0921	0
04-01-2019 18:04	Schumm PLC	shopping_net	5.37	Sun City	CA	33.7467	-117.1721	54287	"Designer, exhibition/display"	22-09-1972	8c0b344dcfa47f9dade19c7eddee575e	34.2335	-117.8645	0
04-01-2019 18:06	Schiller Lt	personal_care	12.79	Sutherland	NE	41.1558	-101.136	1789	Insurance broker	11-02-1982	32b667168753fa5da5b8afb30aed2486	40.9078	-101.4456	0
04-01-2019 18:08	White and Sons	home	42.12	Meridian	ID	43.6498	-116.4306	84106	Intelligence analyst	11-02-1971	56d3ab7913fa5e5d0afaa934543b81af	44.0503	-117.2721	0
04-01-2019 18:11	Friesen Lt	health_fitness	118.01	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	02bf132b2bc8149dc1808d4b20647896	39.6963	-98.4113	0
04-01-2019 18:12	Romaguera Lt	health_fitness	36.04	Moriarty	NM	34.9889	-106.0609	7268	"Therapist, art"	04-08-1988	1cfb36e0e5ba68a1b6093d150f9db299	34.698	-106.7179	0
04-01-2019 18:14	Cummerata-Hilpert	entertainment	160.28	Sun City	CA	33.7467	-117.1721	54287	"Designer, exhibition/display"	22-09-1972	286367ae13978e8df7745a9aaeb8c89b	34.5809	-117.175	0
04-01-2019 18:21	Gerhold LLC	home	56.61	June Lake	CA	37.7773	-119.0825	633	Health service manager	09-09-1927	b04303347021b8951d7ed2f51dbb65a9	38.5547	-118.3896	0
04-01-2019 18:22	Leffler-Goldne	personal_care	185.91	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	dd7b6878930073fd409f73fb860d172f	41.3833	-98.3091	0
04-01-2019 18:40	"Kihn, Brakus and Goyette"	personal_care	22.01	Altonah	UT	40.3207	-110.436	302	"Sales professional, IT"	17-01-1990	32896459f1c80c3d66efdecb853b1a94	40.1213	-110.7644	0
04-01-2019 18:51	Bernier and Sons	kids_pets	49.74	Parks	AZ	35.2563	-111.95	759	"Geologist, engineering"	28-03-1957	e273771a2b6691adec5baec96e037a8a	34.4344	-112.8225	0
04-01-2019 18:53	Shanahan-Lehne	personal_care	10.64	Owensville	MO	38.3511	-91.4867	6703	Naval architect	20-05-1998	6687ad86e347f7201a38adbd4bd34a4d	37.4665	-91.9305	0
04-01-2019 18:58	Hammes-Beatty	kids_pets	196	Kansas City	MO	38.9621	-94.5959	545147	Counsellor	18-11-1987	f9b1f0d02f9f3ad80bd2244e7249e727	39.3372	-94.921	0
04-01-2019 19:01	Fisher-Schowalte	shopping_net	374.42	Laramie	WY	41.4247	-105.4781	35371	"Pilot, airline"	02-09-1988	3aa8c877302aecad1bcdaf7116cc68c4	40.5994	-105.3908	0
04-01-2019 19:01	Pfeffer and Sons	shopping_pos	107.02	Norwalk	CA	33.9056	-118.0818	105549	Firefighter	22-09-1973	fcec10fffa32f113a30ae209ccf78ac6	33.1496	-118.7636	0
04-01-2019 19:02	Shanahan-Lehne	personal_care	105.64	Burlington	WA	48.4786	-122.3345	14871	Public house manager	10-03-1974	700de37171cf31d9eff804622eb8358e	47.9103	-122.5181	0
04-01-2019 19:07	Lind-Buckridge	entertainment	5.76	Newberg	OR	45.3099	-122.9685	28278	Research scientist (physical sciences)	17-07-1977	addf5a659783b19dfc142cf860843752	44.6488	-122.4986	0
04-01-2019 19:08	Beer-Jast	kids_pets	46.64	Athena	OR	45.8289	-118.4971	1302	Dealer	18-10-1976	96908438bcbf6b7dd750877d8f217f4e	45.6295	-118.7129	0
04-01-2019 19:15	Kihn Inc	shopping_pos	2.37	Redford	MO	37.3272	-91.0243	241	Investment analyst	27-10-1974	88c7432c99f9c6ad16d0fc77de6f4f2d	38.1961	-91.4389	0
04-01-2019 19:19	"Nienow, Barrows and Romague"	personal_care	67.67	Huntington Beach	CA	33.6773	-118.0051	190249	"Therapist, horticultural"	17-09-1976	e809c7fd25e0187944d98beb64c0c37a	34.1264	-118.6079	0
04-01-2019 19:28	Terry-Huel	shopping_net	4.62	Littleton	CO	39.5994	-105.0044	320420	Water engineer	31-07-1975	a5a36ccb383b6d276f89ebbedc041cfd	39.4407	-104.8804	0
04-01-2019 19:34	"Nitzsche, Kessler and Wol"	shopping_pos	127.12	Dumont	CO	39.7532	-105.6356	565	Mental health nurse	27-08-1978	c4b4127c15823d13bbfd356c6452b1a1	40.7119	-105.6066	0
04-01-2019 19:35	Champlin and Sons	home	132.62	Albuquerque	NM	35.0561	-106.5506	641349	Charity officer	24-01-1967	6efd82d1ff2e6e9164a58b00bee09b59	35.1372	-107.2897	0
04-01-2019 19:35	Treutel-King	travel	2.28	Laguna Hills	CA	33.615	-117.7114	45303	Sales executive	22-12-1969	85b08edf5cb132a99539740e7b180d21	33.869	-117.3988	0
04-01-2019 19:40	"Boehm, Predovic and Reinge"	misc_pos	3.84	Espanola	NM	35.9866	-106.0654	18408	Historic buildings inspector/conservation officer	18-07-1972	827073c91ceba7f59704c61e74a7a7a1	35.2437	-105.5561	0
04-01-2019 19:45	"Kling, Howe and Schneide"	home	40.75	Crownpoint	NM	35.7206	-108.0271	5662	IT consultant	08-04-1989	7f04cee57936b8a238bd1f9ece1fe639	36.1475	-107.311	0
04-01-2019 19:53	Kozey-Boehm	shopping_net	7.7	Newhall	CA	34.3795	-118.523	34882	Health physicist	25-04-1971	21e990607a285968110f4b7bc3cc53e9	33.3822	-117.8751	0
04-01-2019 19:55	Gleason and Sons	kids_pets	29.66	Rock Springs	WY	41.606	-109.23	27971	Music therapist	01-08-1984	d551fbf00162d4aa1dfcf83db6b61979	40.7215	-110.0488	0
04-01-2019 19:56	Kulas Group	health_fitness	78.55	Fort Washakie	WY	43.0048	-108.8964	1645	Freight forwarder	26-02-1976	d4afec7303c8d622105d69f0e49fb653	42.0287	-108.0436	0
04-01-2019 20:00	"Weber, Thiel and Hammes"	kids_pets	160.64	Cardwell	MO	36.0434	-90.2907	1120	Television floor manager	17-04-1957	65627fa8b584787779c17ed8c2005fe6	35.6372	-89.4817	0
04-01-2019 20:04	Boyer PLC	shopping_net	2.45	Manville	WY	42.73	-104.7024	241	Educational psychologist	16-12-1980	69fad55b2f97948f2a7912bb201cb41d	43.189	-103.8175	0
04-01-2019 20:07	Barton LLC	kids_pets	93.21	Ballwin	MO	38.577	-90.5255	92608	"Engineer, communications"	26-07-2001	d556e5113665cb4e6aa86111d828a36e	37.583	-91.1422	0
04-01-2019 20:11	"O'Reilly, Mohr and Purdy"	home	65.06	Smith River	CA	41.9404	-124.1587	1930	Web designer	13-06-1983	6839e2e8abbe1464e12b84da2463da4d	42.7794	-123.6559	0
04-01-2019 20:14	Champlin and Sons	home	15.3	Burbank	WA	46.1966	-118.9017	3684	Musician	29-11-1981	6d7faaf6a0c749fe104804bb52fc89b1	46.5614	-119.7521	0
04-01-2019 20:18	Lynch Lt	shopping_pos	6.74	Rocky Mount	MO	38.2911	-92.7059	1847	Tax inspector	26-10-1988	562e9fd3e7a77ca325e4f4e49388466b	37.684	-93.0995	0
04-01-2019 20:23	Weimann-Lockman	kids_pets	44.46	Matthews	MO	36.7154	-89.6287	1019	Aeronautical engineer	26-01-1979	dc889e26d12ee508455742db919fde8f	37.1011	-89.0157	0
04-01-2019 20:31	"Eichmann, Hayes and Treutel"	travel	28.87	Unionville	MO	40.4815	-92.9951	3805	"Investment banker, corporate"	15-09-1950	f507d661e8adefbca1928cadccdbd3f4	39.714	-93.975	0
04-01-2019 20:31	Conroy-Em	food_dining	4.32	Red River	NM	36.6659	-105.4694	606	"Surveyor, land/geomatics"	06-09-1988	8137f547c209486214a1ce07640f627e	36.2253	-104.9043	0
04-01-2019 20:34	"Schoen, Nienow and Bauch"	personal_care	83.23	San Diego	CA	33.0067	-117.069	1241364	Chartered public finance accountant	05-08-1959	81be7e1bbb69d849013e645cc27b196d	32.2164	-116.7037	0
04-01-2019 20:39	"Bahringer, Bergnaum and Quitzon"	home	3.95	Blairstown	MO	38.5319	-93.9221	467	Agricultural consultant	27-05-1950	e211c09d21982469f76222a8b2cd229d	39.265	-94.73	0
04-01-2019 20:50	"Reichert, Shanahan and Hayes"	shopping_net	5.71	Redford	MO	37.3272	-91.0243	241	Investment analyst	27-10-1974	253d8d460f20110a11969c5cd59163b8	37.2655	-91.1113	0
04-01-2019 21:14	O'Keefe-Wisoky	food_dining	93.89	Napa	CA	38.4549	-122.2564	94014	Airline pilot	21-08-1985	6dce85ba6cb8dd3b4c8f8fbb89cef7e9	38.781	-121.8958	0
04-01-2019 21:16	Champlin-Caspe	home	3.11	June Lake	CA	37.7773	-119.0825	633	Health service manager	09-09-1927	d0affbb738f26f27259e79516a94e9ef	38.4116	-118.27	0
04-01-2019 21:17	Monahan-Mo	personal_care	26.74	Fort Washakie	WY	43.0048	-108.8964	1645	Information systems manager	17-02-1986	6dbbe7c58049b9b5cf6c0a29793468b0	43.5981	-108.9778	0
04-01-2019 21:19	Cartwright PLC	kids_pets	48.75	Holstein	NE	40.4542	-98.6538	331	Telecommunications researcher	19-08-1950	1008ea61ab3386641aab71d564dfca81	40.3539	-99.3091	0
04-01-2019 21:24	"McDermott, Osinski and Mo"	home	85.4	Dumont	CO	39.7532	-105.6356	565	Mental health nurse	27-08-1978	dfa0db0fa68ec5e66da590c91c6ea824	40.3002	-105.7464	0
04-01-2019 21:27	Ziemann-Waters	health_fitness	56.96	Lowell	OR	43.921	-122.7806	1420	Systems analyst	11-11-1965	81e2621fc13f83afb2398a4762de346e	43.8234	-122.4301	0
04-01-2019 21:43	"Turner, Ziemann and Lehne"	food_dining	39	Newhall	CA	34.3795	-118.523	34882	Health physicist	25-04-1971	5edf47d79d62b9bd25c1db6b3eea95f5	33.5235	-119.2706	0
04-01-2019 21:44	Padberg-Saue	home	144.94	Arnold	MO	38.4305	-90.387	35439	Land/geomatics surveyor	31-03-1985	9818ea2198b5e5374f33db297ab38371	39.0442	-89.4981	0
04-01-2019 21:46	Erdman-Schaden	personal_care	86.09	Phoenix	AZ	33.5623	-112.0559	1312922	Contractor	24-10-1981	72227710ca3dd2a05ca4d8ffa87c32ee	33.9547	-111.884	0
04-01-2019 21:49	Mayert Group	shopping_pos	187.37	Tekoa	WA	47.2271	-117.0819	895	Clothing/textile technologist	31-05-1999	6dc1a9d6166830f248c9fae6459d9e13	47.3247	-117.5106	0
04-01-2019 21:51	Bechtelar-Rippin	food_dining	77.6	Rocky Mount	MO	38.2911	-92.7059	1847	Tax inspector	26-10-1988	aff8e30671b29ca2b7280986babea70e	37.6739	-92.4387	0
04-01-2019 21:54	Kub PLC	personal_care	27.04	Red River	NM	36.6659	-105.4694	606	"Surveyor, land/geomatics"	06-09-1988	91579c2bf5e44fe1eabec52ee104332b	37.4819	-105.6214	0
